run,h,k,l,x,y,omega,theta,counts,nframes,omega_width
1.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,2.677762237762237874e+02,5.049038461538461320e+02,1.479982517482517501e+01,8.690312499999999218e+00,5.720000000000000000e+02,3.000000000000000000e+00,3.247645260926541044e-01
1.000000000000000000e+00,4.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,1.345614035087719174e+02,5.899517543859649322e+02,1.448684210526315752e+01,8.690312499999999218e+00,2.280000000000000000e+02,2.000000000000000000e+00,2.496534994869773205e-01
1.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00,5.094959141981614152e+02,3.954570990806946043e+02,1.608197139938712894e+01,8.690312499999999218e+00,3.916000000000000000e+03,4.000000000000000000e+00,2.993597103127132453e-01
1.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,6.000000000000000000e+00,5.630429629629629744e+02,4.539229629629629699e+02,1.518481481481481410e+01,8.690312499999999218e+00,6.750000000000000000e+02,2.000000000000000000e+00,1.683552322470724671e-01
1.000000000000000000e+00,-5.000000000000000000e+00,-2.000000000000000000e+00,4.000000000000000000e+00,6.724072398190045305e+02,2.994886877828054139e+02,1.611651583710407110e+01,8.690312499999999218e+00,2.210000000000000000e+02,2.000000000000000000e+00,2.211878380561129731e-01
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,1.202171717171717233e+02,3.552121212121211897e+02,1.575000000000000000e+01,8.690312499999999218e+00,1.980000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00,4.645537084398977186e+02,4.357570332480818251e+02,1.635741687979539805e+01,8.690312499999999218e+00,7.820000000000000000e+02,3.000000000000000000e+00,2.651472160142083756e-01
1.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,1.623748308525033792e+02,4.925277401894451828e+02,1.587990527740189428e+01,8.690312499999999218e+00,7.390000000000000000e+02,2.000000000000000000e+00,2.192652676647263155e-01
1.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,5.032201761409127130e+02,6.353402722177742135e+01,1.681124899919936055e+01,8.690312499999999218e+00,1.249000000000000000e+03,3.000000000000000000e+00,3.366633853525339837e-01
1.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.402752510336680416e+02,3.177501476668635405e+02,1.777200236266981648e+01,8.690312499999999218e+00,3.386000000000000000e+03,3.000000000000000000e+00,1.749279017636853339e-01
1.000000000000000000e+00,4.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,1.107033898305084705e+02,5.697711864406779796e+02,1.725000000000000000e+01,8.690312499999999218e+00,2.360000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,-4.000000000000000000e+00,7.000000000000000000e+00,4.310814606741573130e+02,7.654101123595505669e+02,1.804424157303370890e+01,8.690312499999999218e+00,7.120000000000000000e+02,5.000000000000000000e+00,5.831269717977166644e-01
1.000000000000000000e+00,-5.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,6.186191588785046633e+02,2.378282710280373919e+02,1.824707943925233522e+01,8.690312499999999218e+00,8.560000000000000000e+02,3.000000000000000000e+00,1.940791178096680780e-01
1.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00,5.541400966183574610e+02,3.564347826086956275e+02,1.775000000000000000e+01,8.690312499999999218e+00,2.070000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,-2.000000000000000000e+00,-3.000000000000000000e+00,8.617589576547231900e+01,5.508208469055374508e+02,1.892100977198697009e+01,8.690312499999999218e+00,3.070000000000000000e+02,2.000000000000000000e+00,2.371930519185788400e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+01,6.063959390862944332e+01,2.328934010152284202e+02,1.953172588832487477e+01,8.690312499999999218e+00,1.970000000000000000e+02,2.000000000000000000e+00,2.479787652400859965e-01
1.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,-8.000000000000000000e+00,1.846478873239436780e+01,3.852140845070422301e+02,1.965422535211267530e+01,8.690312499999999218e+00,3.550000000000000000e+02,2.000000000000000000e+00,1.967601096912712233e-01
1.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,1.176895306859205732e+02,4.570469314079422247e+02,1.950270758122743686e+01,8.690312499999999218e+00,2.770000000000000000e+02,2.000000000000000000e+00,2.499853375778204045e-01
1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,7.000000000000000000e+00,4.619487908961593234e+02,6.491379800853485449e+02,2.002098150782361330e+01,8.690312499999999218e+00,7.030000000000000000e+02,4.000000000000000000e+00,3.783396059237371656e-01
1.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,1.000000000000000000e+00,1.698288973384030385e+02,6.705855513307984666e+02,1.948384030418251101e+01,8.690312499999999218e+00,2.630000000000000000e+02,2.000000000000000000e+00,2.494771817843992323e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.200000000000000000e+01,4.146530612244897895e+01,1.324897959183673493e+02,1.998061224489795862e+01,8.690312499999999218e+00,2.450000000000000000e+02,2.000000000000000000e+00,2.492470961758698200e-01
1.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.175133136094674455e+02,2.156257396449704231e+02,2.005695266272189414e+01,8.690312499999999218e+00,6.760000000000000000e+02,2.000000000000000000e+00,2.434263630112528387e-01
1.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.871532846715328446e+02,2.778004866180048680e+02,1.985705596107056081e+01,8.690312499999999218e+00,4.110000000000000000e+02,2.000000000000000000e+00,2.051024176711201685e-01
1.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,5.339056122448979522e+02,1.200535714285714306e+02,2.077168367346938638e+01,8.690312499999999218e+00,3.920000000000000000e+02,3.000000000000000000e+00,2.969474321972601638e-01
1.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,-6.000000000000000000e+00,7.042805755395683320e+01,4.218093525179855874e+02,2.032553956834532372e+01,8.690312499999999218e+00,2.780000000000000000e+02,2.000000000000000000e+00,1.790629994914193224e-01
1.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,7.000000000000000000e+00,5.797112068965517437e+02,4.719051724137930819e+02,2.060344827586206762e+01,8.690312499999999218e+00,2.320000000000000000e+02,2.000000000000000000e+00,2.275927376283463088e-01
1.000000000000000000e+00,-4.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00,6.003700000000000045e+02,3.168000000000000114e+02,2.075000000000000000e+01,8.690312499999999218e+00,2.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,2.258269454123112610e+02,3.684380952380952294e+02,2.205766550522648117e+01,8.690312499999999218e+00,4.305000000000000000e+03,4.000000000000000000e+00,3.026200103952871312e-01
1.000000000000000000e+00,-5.000000000000000000e+00,-1.000000000000000000e+00,3.000000000000000000e+00,6.332837370242214092e+02,2.566366782006920175e+02,2.125000000000000000e+01,8.690312499999999218e+00,2.890000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,7.000000000000000000e+00,5.359391634980988783e+02,5.143498098859315633e+02,2.183745247148289081e+01,8.690312499999999218e+00,2.630000000000000000e+02,2.000000000000000000e+00,1.899428887138953359e-01
1.000000000000000000e+00,3.000000000000000000e+00,-2.000000000000000000e+00,1.000000000000000000e+00,2.202787114845938277e+02,5.792072829131652725e+02,2.221288515406162389e+01,8.690312499999999218e+00,7.140000000000000000e+02,3.000000000000000000e+00,3.103410444031255988e-01
1.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,5.495175292153588771e+02,1.450450751252086832e+02,2.292111853088480800e+01,8.690312499999999218e+00,5.990000000000000000e+02,2.000000000000000000e+00,2.372292432020745023e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.000000000000000000e+00,4.832333508127949813e+02,4.531971683272155360e+02,2.360448348190875834e+01,8.690312499999999218e+00,1.907000000000000000e+03,3.000000000000000000e+00,2.629639917345472089e-01
1.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,2.450720015063076573e+02,4.858599510450009689e+02,2.368639615891545702e+01,8.690312499999999218e+00,2.655500000000000000e+04,7.000000000000000000e+00,3.070791640108754272e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-6.000000000000000000e+00,1.601394009216589893e+02,3.151929723502304341e+02,2.380904377880184342e+01,8.690312499999999218e+00,1.736000000000000000e+03,3.000000000000000000e+00,2.414410613417893592e-01
1.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.594752774974772933e+02,3.361917255297678935e+02,2.375252270433905011e+01,8.690312499999999218e+00,9.910000000000000000e+02,3.000000000000000000e+00,1.688200076830328189e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,2.045138004246284424e+02,3.511443736730361138e+02,2.365764331210191074e+01,8.690312499999999218e+00,4.710000000000000000e+02,2.000000000000000000e+00,1.940324358181887421e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,9.000000000000000000e+00,5.928765060240963294e+02,5.830722891566265389e+02,2.403539156626505857e+01,8.690312499999999218e+00,6.640000000000000000e+02,3.000000000000000000e+00,3.047522650636123598e-01
1.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.048804347826086882e+02,2.966775362318840621e+02,2.412681159420289845e+01,8.690312499999999218e+00,5.520000000000000000e+02,2.000000000000000000e+00,2.154502717002682033e-01
1.000000000000000000e+00,-7.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,6.995379061371841090e+02,7.972563176895306469e+01,2.547202166064981910e+01,8.690312499999999218e+00,2.770000000000000000e+02,2.000000000000000000e+00,2.484294920640585658e-01
1.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,8.000000000000000000e+00,6.422780487804877794e+02,4.499219512195122093e+02,2.558414634146341626e+01,8.690312499999999218e+00,2.050000000000000000e+02,2.000000000000000000e+00,2.354132392588030032e-01
1.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,8.000000000000000000e+00,5.977851851851852416e+02,4.901851851851851620e+02,2.564259259259259238e+01,8.690312499999999218e+00,2.700000000000000000e+02,2.000000000000000000e+00,2.053469077870979376e-01
1.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,1.144669603524229018e+02,6.247665198237885988e+02,2.584911894273127686e+01,8.690312499999999218e+00,2.270000000000000000e+02,2.000000000000000000e+00,1.993361647004188164e-01
1.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,5.511406250000000000e+02,2.556445312500000000e+02,2.635351562500000000e+01,8.690312499999999218e+00,2.560000000000000000e+02,2.000000000000000000e+00,2.025890616021985002e-01
1.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,6.000000000000000000e+00,5.894049586776859542e+02,3.907024793388429771e+02,2.646074380165289242e+01,8.690312499999999218e+00,2.420000000000000000e+02,2.000000000000000000e+00,2.468986652279281935e-01
1.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,6.000000000000000000e+00,5.457755775577558097e+02,4.298547854785478535e+02,2.669884488448844806e+01,8.690312499999999218e+00,6.060000000000000000e+02,2.000000000000000000e+00,1.515279245313398970e-01
1.000000000000000000e+00,3.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,1.953262786596120009e+02,5.584708994708994396e+02,2.677116402116402227e+01,8.690312499999999218e+00,5.670000000000000000e+02,3.000000000000000000e+00,2.855917824776316727e-01
1.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,7.000000000000000000e+00,4.899371428571428737e+02,5.617394285714285616e+02,2.672314285714285731e+01,8.690312499999999218e+00,8.750000000000000000e+02,3.000000000000000000e+00,2.543762278714786773e-01
1.000000000000000000e+00,-5.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.820454545454545041e+02,1.901714876033057919e+02,2.734710743801652910e+01,8.690312499999999218e+00,4.840000000000000000e+02,2.000000000000000000e+00,1.977975340850599562e-01
1.000000000000000000e+00,-2.000000000000000000e+00,-3.000000000000000000e+00,1.000000000000000000e+01,6.567096774193548754e+02,5.586275659824046897e+02,2.750366568914956034e+01,8.690312499999999218e+00,3.410000000000000000e+02,2.000000000000000000e+00,2.499731240014790301e-01
1.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.234533333333333758e+02,3.148133333333333326e+02,2.797888888888888914e+01,8.690312499999999218e+00,6.750000000000000000e+02,2.000000000000000000e+00,2.491070472460671370e-01
1.000000000000000000e+00,-4.000000000000000000e+00,-1.000000000000000000e+00,6.000000000000000000e+00,6.349424083769633853e+02,3.514397905759162200e+02,2.775000000000000000e+01,8.690312499999999218e+00,1.910000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.230297297297297234e+02,4.677324324324324607e+02,2.795270270270270174e+01,8.690312499999999218e+00,3.700000000000000000e+02,2.000000000000000000e+00,2.454851638457425655e-01
1.000000000000000000e+00,4.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e+00,1.036391437308868468e+01,5.467370030581039373e+02,2.816590214067278453e+01,8.690312499999999218e+00,3.270000000000000000e+02,2.000000000000000000e+00,1.870199981825156621e-01
1.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,-7.000000000000000000e+00,8.566027397260273801e+01,3.618136986301369689e+02,2.861849315068493027e+01,8.690312499999999218e+00,3.650000000000000000e+02,2.000000000000000000e+00,2.201348978257607336e-01
1.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,9.000000000000000000e+00,5.450406091370558670e+02,6.363096446700507158e+02,2.847842639593908487e+01,8.690312499999999218e+00,1.970000000000000000e+02,2.000000000000000000e+00,2.490674198040019327e-01
1.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,1.100000000000000000e+01,6.560178571428571104e+02,6.685321428571428442e+02,2.857142857142857295e+01,8.690312499999999218e+00,2.800000000000000000e+02,2.000000000000000000e+00,2.395787118749774514e-01
1.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,4.792987551867220191e+02,3.540995850622406920e+02,2.875000000000000000e+01,8.690312499999999218e+00,2.410000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000000000e+01,1.376852791878172582e+02,5.069035532994924154e+01,2.937436548223350385e+01,8.690312499999999218e+00,1.970000000000000000e+02,2.000000000000000000e+00,2.161387701121194882e-01
