row_zero_based,run,h,k,l,omega,x,y,module,flags_1_edge_2_short_4_lowL_8_shadow_16_invalid_32_symmetry_outlier
443,1,-5,-2,-5,-12.672847,603.79476,114.20031,1,19
444,1,-5,-2,-4,-9.8234194,604.99146,139.06065,1,19
445,1,-5,-2,-3,-6.8063793,607.92047,162.38779,1,1
446,1,-5,-2,-2,-3.6625892,612.54021,184.43078,1,0
447,1,-5,-2,-1,-0.42985389,618.79257,205.39316,1,0
448,1,-5,-2,0,2.8585217,626.61041,225.44717,1,0
449,1,-5,-2,1,6.1745953,635.92527,244.74438,1,0
450,1,-5,-2,2,9.4960681,646.67472,263.42358,1,0
451,1,-5,-2,3,12.806089,658.80885,281.61678,1,0
452,1,-5,-2,4,16.09274,672.29575,299.45404,1,0
453,1,-5,-2,5,19.348347,687.12611,317.06752,1,0
454,1,-5,-2,6,22.568757,703.31754,334.5954,1,0
455,1,-5,-2,7,25.752646,720.91884,352.18609,1,0
456,1,-5,-2,8,28.900915,740.01514,370.00312,1,0
457,1,-5,-2,9,32.016203,760.73445,388.2314,1,0
458,1,-5,-2,10,35.102498,783.25669,407.08541,1,0
459,1,-5,-1,-7,-8.101581,541.05778,14.525051,1,19
460,1,-5,-1,-6,-5.6107414,544.19969,47.290372,1,0
461,1,-5,-1,-5,-2.8990575,548.73449,77.190371,1,0
462,1,-5,-1,-4,-0.026589621,554.71688,104.74004,1,0
463,1,-5,-1,-3,2.9541395,562.13707,130.32882,1,0
464,1,-5,-1,-2,5.9993262,570.94442,154.2614,1,0
465,1,-5,-1,-1,9.0742316,581.06711,176.78532,1,0
466,1,-5,-1,0,12.152727,592.42768,198.10961,1,0
467,1,-5,-1,1,15.216284,604.95457,218.41742,1,0
468,1,-5,-1,2,18.252697,618.59011,237.87468,1,0
469,1,-5,-1,3,21.254779,633.29584,256.63625,1,0
470,1,-5,-1,4,24.219177,649.05592,274.85059,1,0
471,1,-5,-1,5,27.145382,665.87967,292.66367,1,0
472,1,-5,-1,6,30.034941,683.80375,310.22278,1,0
473,1,-5,-1,7,32.890866,702.89494,327.68042,1,0
474,1,-5,-1,8,35.717201,723.25379,345.1989,1,0
475,1,-5,-1,9,38.51873,745.02003,362.95593,1,1
476,1,-5,-1,10,41.300776,768.38039,381.15184,1,19
477,1,-5,0,-5,15.116082,487.75334,30.543392,1,0
478,1,-5,0,-4,16.797172,503.22796,63.311847,1,0
479,1,-5,0,-3,18.697303,518.50894,92.940858,1,0
480,1,-5,0,-2,20.744586,533.88837,120.02918,1,0
481,1,-5,0,-1,22.891177,549.53459,145.02745,1,0
482,1,-5,0,0,25.104632,565.55231,168.29113,1,0
483,1,-5,0,1,27.362833,582.01524,190.11167,1,0
484,1,-5,0,2,29.650795,598.98467,210.73602,1,0
485,1,-5,0,3,31.958549,616.52064,230.37983,1,0
486,1,-5,0,4,34.279703,634.68913,249.23687,1,0
487,1,-5,0,5,36.610455,653.56727,267.48633,1,0
488,1,-5,0,6,38.948898,673.2478,285.29892,1,1
489,1,-5,0,7,41.294547,693.8435,302.84249,1,19
490,1,-5,0,8,43.647997,715.49237,320.28765,1,19
491,1,-5,0,9,46.010702,738.36418,337.81388,1,19
492,1,-5,0,10,48.384826,762.6691,355.6168,1,19
493,1,-5,1,-4,45.198758,446.95673,11.313728,1,19
494,1,-5,1,-3,42.537432,478.06489,48.883591,1,19
495,1,-5,1,-2,41.449162,503.83516,81.170408,1,19
496,1,-5,1,-1,41.23588,526.88604,109.82311,1,19
497,1,-5,1,0,41.578338,548.4365,135.75807,1,19
498,1,-5,1,1,42.302125,569.16735,159.57587,1,19
499,1,-5,1,2,43.301516,589.50854,181.71051,1,19
500,1,-5,1,3,44.507962,609.76073,202.49765,1,19
501,1,-5,1,4,45.874942,630.15523,222.2109,1,19
502,1,-5,1,5,47.369882,650.88732,241.08371,1,19
503,1,-5,1,6,48.969496,672.13673,259.32377,1,19
504,1,-4,-6,0,-16.622887,777.91968,366.18339,1,19
505,1,-4,-6,1,-13.583711,779.30161,384.82338,1,19
506,1,-4,-6,2,-10.399905,782.53146,403.54924,1,19
507,1,-4,-6,3,-7.0891252,787.62866,422.51789,1,1
508,1,-4,-5,0,-16.380883,719.70452,341.88829,1,19
509,1,-4,-5,1,-13.04693,722.05815,359.85721,1,19
510,1,-4,-5,2,-9.580778,726.19137,377.7904,1,19
511,1,-4,-5,3,-6.0063615,732.10466,395.81881,1,1
512,1,-4,-5,4,-2.3466524,739.80836,414.08094,1,0
513,1,-4,-5,5,1.3771671,749.32704,432.7287,1,0
514,1,-4,-5,6,5.14635,760.70523,451.93413,1,0
515,1,-4,-5,7,8.9450283,774.01462,471.89749,1,0
516,1,-4,-5,8,12.76046,789.36323,492.85749,1,0
517,1,-4,-4,0,-14.799372,668.29053,318.38064,1,19
518,1,-4,-4,1,-11.128497,671.99403,336.0688,1,19
519,1,-4,-4,2,-7.3538766,677.46275,353.6113,1,1
520,1,-4,-4,3,-3.5064467,684.67007,371.12126,1,0
521,1,-4,-4,4,0.38595145,693.59512,388.71734,1,0
522,1,-4,-4,5,4.2994391,704.22849,406.52871,1,0
523,1,-4,-4,6,8.214562,716.57856,424.70029,1,0
524,1,-4,-4,7,12.116393,730.67853,443.39877,1,0
525,1,-4,-4,8,15.994357,746.5943,462.8201,1,0
526,1,-4,-4,9,19.841884,764.43396,483.19913,1,0
527,1,-4,-4,10,23.655967,784.3597,504.82285,1,0
528,1,-4,-3,-1,-15.266834,618.38268,276.54451,1,19
529,1,-4,-3,0,-11.336047,622.14809,294.67265,1,19
530,1,-4,-3,1,-7.3166073,627.7408,312.43851,1,1
531,1,-4,-3,2,-3.2499322,635.09407,329.94276,1,0
532,1,-4,-3,3,0.82849208,644.1403,347.28678,1,0
533,1,-4,-3,4,4.8900796,654.81894,364.57713,1,0
534,1,-4,-3,5,8.9133209,667.0841,381.92977,1,0
535,1,-4,-3,6,12.88336,680.91155,399.47401,1,0
536,1,-4,-3,7,16.791207,696.30517,417.35706,1,0
537,1,-4,-3,8,20.632793,713.30342,435.7495,1,0
538,1,-4,-3,9,24.408025,731.98647,454.85236,1,0
539,1,-4,-3,10,28.119936,752.48497,474.90692,1,0
540,1,-4,-3,11,31.773983,774.99203,496.20825,1,0
541,1,-4,-2,-2,-13.679539,569.92028,231.95476,1,19
542,1,-4,-2,-1,-9.441188,574.40736,251.27021,1,19
543,1,-4,-2,0,-5.156572,580.83467,269.98817,1,0
544,1,-4,-2,1,-0.87867032,589.07731,288.20559,1,0
545,1,-4,-2,2,3.3515141,599.0061,306.01706,1,0
546,1,-4,-2,3,7.5050643,610.50065,323.51987,1,0
547,1,-4,-2,4,11.563927,623.45978,340.81762,1,0
548,1,-4,-2,5,15.519011,637.80893,358.02304,1,0
549,1,-4,-2,6,19.368127,653.50531,375.26061,1,0
550,1,-4,-2,7,23.114102,670.54163,392.66968,1,0
551,1,-4,-2,8,26.763228,688.94953,410.40835,1,0
552,1,-4,-2,9,30.324076,708.80364,428.65898,1,0
553,1,-4,-2,10,33.806636,730.22748,447.6357,1,0
554,1,-4,-2,11,37.221756,753.40211,467.59506,1,0
555,1,-4,-2,12,40.580788,778.57941,488.85116,1,19
556,1,-4,-1,-4,-12.833611,515.66638,159.15224,1,19
557,1,-4,-1,-3,-8.3520859,519.90777,181.74777,1,19
558,1,-4,-1,-2,-3.8540039,526.37537,203.30286,1,0
559,1,-4,-1,-1,0.58397793,534.86472,223.93343,1,0
560,1,-4,-1,0,4.9092658,545.15124,243.74331,1,0
561,1,-4,-1,1,9.0913145,557.0189,262.83421,1,0
562,1,-4,-1,2,13.117061,570.27958,281.31094,1,0
563,1,-4,-1,3,16.985824,584.78345,299.28373,1,0
564,1,-4,-1,4,20.704856,600.42278,316.86924,1,0
565,1,-4,-1,5,24.285971,617.132,334.19139,1,0
566,1,-4,-1,6,27.743229,634.88635,351.38253,1,0
567,1,-4,-1,7,31.091469,653.70047,368.58553,1,0
568,1,-4,-1,8,34.345456,673.62823,385.95701,1,0
569,1,-4,-1,9,37.519428,694.76428,403.67192,1,0
570,1,-4,-1,10,40.626925,717.24801,421.93008,1,19
571,1,-4,-1,11,43.680764,741.27081,440.9652,1,19
572,1,-4,-1,12,46.693128,767.08764,461.0576,1,19
573,1,-4,0,-7,-7.5706604,438.73144,31.819174,1,1
574,1,-4,0,-6,-3.2115067,444.01211,63.82266,1,0
575,1,-4,0,-5,1.1203701,451.83755,93.531776,1,0
576,1,-4,0,-4,5.3095317,461.91655,121.21999,1,0
577,1,-4,0,-3,9.2999098,473.86825,147.0944,1,0
578,1,-4,0,-2,13.07741,487.32284,171.3393,1,0
579,1,-4,0,-1,16.65181,501.97172,194.13323,1,0
580,1,-4,0,0,20.043757,517.58132,215.65261,1,0
581,1,-4,0,1,23.27717,533.98841,236.07065,1,0
582,1,-4,0,2,26.375459,551.08937,255.55582,1,0
583,1,-4,0,3,29.359946,568.82909,274.27123,1,0
584,1,-4,0,4,32.249426,587.19205,292.37528,1,0
585,1,-4,0,5,35.060255,606.196,310.02324,1,0
586,1,-4,0,6,37.806643,625.88814,327.36974,1,1
587,1,-4,0,7,40.501005,646.3436,344.57205,1,19
588,1,-4,0,8,43.154306,667.66609,361.79417,1,19
589,1,-4,0,9,45.776372,689.99059,379.21198,1,19
590,1,-4,0,10,48.376162,713.4886,397.01983,1,19
591,1,-4,1,-3,40.306271,432.09448,107.20584,1,19
592,1,-4,1,-2,39.358942,457.58567,136.09239,1,1
593,1,-4,1,-1,39.44462,480.63712,162.08114,1,1
594,1,-4,1,0,40.117347,502.38063,185.88744,1,19
595,1,-4,1,1,41.160699,523.39964,207.9791,1,19
596,1,-4,1,2,42.454596,544.0482,228.70178,1,19
597,1,-4,1,3,43.926639,564.57081,248.33099,1,19
598,1,-4,1,4,45.530712,585.15667,267.0987,1,19
599,1,-4,1,5,47.236332,605.96789,285.20904,1,19
600,1,-3,-6,2,-16.063945,740.87031,444.60307,1,19
601,1,-3,-6,3,-12.322234,744.45612,463.50951,1,19
602,1,-3,-6,4,-8.448422,749.89292,482.97616,1,19
603,1,-3,-6,5,-4.4661324,757.22118,503.18808,1,0
604,1,-3,-6,6,-0.39782781,766.50017,524.3624,1,0
605,1,-3,-6,7,3.7360659,777.81523,546.76012,1,0
606,1,-3,-6,8,7.9178671,791.28785,570.70186,1,0
607,1,-3,-5,2,-15.743636,685.30892,417.91966,1,19
608,1,-3,-5,3,-11.619984,689.77662,435.83767,1,19
609,1,-3,-5,4,-7.3923387,696.05896,454.12346,1,1
610,1,-3,-5,5,-3.0925088,704.16183,472.92385,1,0
611,1,-3,-5,6,1.2509359,714.10291,492.40953,1,0
612,1,-3,-5,7,5.6136537,725.91897,512.78339,1,0
613,1,-3,-5,8,9.9761068,739.67468,534.29124,1,0
614,1,-3,-5,9,14.323766,755.47354,557.23613,1,0
615,1,-3,-5,10,18.647025,773.47166,581.99828,1,0
616,1,-3,-4,2,-13.957084,636.15285,393.28158,1,19
617,1,-3,-4,3,-9.3944046,642.02575,410.62126,1,19
618,1,-3,-4,4,-4.7832949,649.72247,428.17122,1,0
619,1,-3,-4,5,-0.16304867,659.2041,446.05285,1,0
620,1,-3,-4,6,4.4344,670.44183,464.40726,1,0
621,1,-3,-4,7,8.9849472,683.4256,483.40135,1,0
622,1,-3,-4,8,13.472076,698.17297,503.23543,1,0
623,1,-3,-4,9,17.886139,714.73855,524.1531,1,0
624,1,-3,-4,10,22.223414,733.22479,546.45492,1,0
625,1,-3,-4,11,26.485105,753.79551,570.5177,1,0
626,1,-3,-4,12,30.676444,776.69433,596.82265,1,0
627,1,-3,-3,1,-15.088291,586.39127,352.39392,1,19
628,1,-3,-3,2,-10.077177,592.41008,369.52039,1,19
629,1,-3,-3,3,-5.0659418,600.35458,386.62061,1,0
630,1,-3,-3,4,-0.10734337,610.11819,403.78571,1,0
631,1,-3,-3,5,4.7597641,621.6009,421.1211,1,0
632,1,-3,-3,6,9.5099059,634.72098,438.75041,1,0
633,1,-3,-3,7,14.12925,649.42448,456.81962,1,0
634,1,-3,-3,8,18.613344,665.69293,475.50221,1,0
635,1,-3,-3,9,22.96483,683.55019,495.00612,1,0
636,1,-3,-3,10,27.191451,703.06972,515.58346,1,0
637,1,-3,-3,11,31.304458,724.38371,537.54447,1,0
638,1,-3,-3,12,35.317442,747.69594,561.27764,1,0
639,1,-3,-3,13,39.245553,773.30098,587.27945,1,1
640,1,-3,-2,0,-14.238537,538.5816,310.86208,1,19
641,1,-3,-2,1,-8.6449788,545.43107,328.44794,1,19
642,1,-3,-2,2,-3.1588734,554.38411,345.7929,1,0
643,1,-3,-2,3,2.1560786,565.22887,362.96587,1,0
644,1,-3,-2,4,7.2631994,577.76823,380.05009,1,0
645,1,-3,-2,5,12.147769,591.83708,397.14526,1,0
646,1,-3,-2,6,16.810948,607.31229,414.3691,1,0
647,1,-3,-2,7,21.264259,624.11727,431.85924,1,0
648,1,-3,-2,8,25.525277,642.22387,449.77621,1,0
649,1,-3,-2,9,29.614603,661.65359,468.30831,1,0
650,1,-3,-2,10,33.553922,682.47999,487.67885,1,0
651,1,-3,-2,11,37.364862,704.83346,508.15694,1,0
652,1,-3,-2,12,41.068415,728.9101,530.07299,1,19
653,1,-3,-2,13,44.684739,754.98637,553.84148,1,19
654,1,-3,-2,14,48.233201,783.44244,579.9945,1,19
655,1,-3,-1,-2,-16.129376,484.85917,247.1066,1,19
656,1,-3,-1,-1,-9.6327121,491.00887,266.45256,1,19
657,1,-3,-1,0,-3.389162,499.85489,285.28575,1,0
658,1,-3,-1,1,2.4989104,510.98056,303.6339,1,0
659,1,-3,-1,2,7.9937323,523.99003,321.54577,1,0
660,1,-3,-1,3,13.101579,538.5513,339.09311,1,0
661,1,-3,-1,4,17.853228,554.41148,356.36844,1,0
662,1,-3,-1,5,22.289971,571.39554,373.48204,1,0
663,1,-3,-1,6,26.455257,589.398,390.55997,1,0
664,1,-3,-1,7,30.390385,608.37366,407.74389,1,0
665,1,-3,-1,8,34.132712,628.33019,425.19282,1,0
666,1,-3,-1,9,37.715213,649.32371,443.08698,1,0
667,1,-3,-1,10,41.166723,671.4579,461.63406,1,19
668,1,-3,-1,11,44.512465,694.88692,481.07824,1,19
669,1,-3,-1,12,47.77467,719.82279,501.71332,1,19
670,1,-3,0,-4,-11.482878,423.98877,171.25529,1,19
671,1,-3,0,-3,-3.5091468,430.73204,194.27203,1,0
672,1,-3,0,-2,3.5826116,441.38633,216.49256,1,0
673,1,-3,0,-1,9.7566813,454.8916,237.81883,1,0
674,1,-3,0,0,15.1341,470.36598,258.2341,1,0
675,1,-3,0,1,19.873777,487.18906,277.79274,1,0
676,1,-3,0,2,24.11948,504.9644,296.59475,1,0
677,1,-3,0,3,27.986222,523.45755,314.7651,1,0
678,1,-3,0,4,31.561956,542.54476,332.44146,1,0
679,1,-3,0,5,34.913148,562.17808,349.76839,1,0
680,1,-3,0,6,38.090249,582.36349,366.89578,1,1
681,1,-3,0,7,41.132041,603.14826,383.97994,1,19
682,1,-3,0,8,44.068869,624.61446,401.18665,1,19
683,1,-3,0,9,46.924977,646.87711,418.6958,1,19
684,1,-3,1,-1,40.75581,434.96181,207.86312,1,19
685,1,-3,1,0,41.38667,457.88036,230.33549,1,19
686,1,-3,1,1,42.492999,479.95374,251.32342,1,19
687,1,-3,1,2,43.883511,501.53629,271.13391,1,19
688,1,-3,1,3,45.458319,522.86063,290.01495,1,19
689,1,-3,1,4,47.160469,544.10441,308.17958,1,19
690,1,-3,1,5,48.955572,565.42001,325.81929,1,19
691,1,-2,-7,3,-16.478931,770.32857,538.54224,1,19
692,1,-2,-7,4,-12.48993,773.60889,560.53017,1,19
693,1,-2,-7,5,-8.3419727,778.83121,583.80538,1,19
694,1,-2,-7,6,-4.0569423,786.07867,608.68509,1,0
695,1,-2,-6,4,-13.022836,711.10375,524.71225,1,19
696,1,-2,-6,5,-8.4863231,716.62343,545.66765,1,19
697,1,-2,-6,6,-3.8433875,724.04601,567.77559,1,0
698,1,-2,-6,7,0.87591565,733.43024,591.3191,1,0
699,1,-2,-6,8,5.6450812,744.8605,616.65108,1,0
700,1,-2,-6,9,10.442214,758.45868,644.21967,1,0
701,1,-2,-6,10,15.250739,774.40055,674.60475,1,0
702,1,-2,-6,11,20.059807,792.93869,708.57236,1,0
703,1,-2,-5,4,-12.324475,657.09712,494.5551,1,19
704,1,-2,-5,5,-7.3225857,663.56198,513.94747,1,1
705,1,-2,-5,6,-2.2701626,671.90277,534.17591,1,0
706,1,-2,-5,7,2.7939104,682.12691,555.45657,1,0
707,1,-2,-5,8,7.8382181,694.26036,578.0562,1,0
708,1,-2,-5,9,12.839467,708.35858,602.30848,1,0
709,1,-2,-5,10,17.782454,724.5198,628.63695,1,0
710,1,-2,-5,11,22.659564,742.90165,657.58819,1,0
711,1,-2,-5,12,27.470042,763.74371,689.88134,1,0
712,1,-2,-5,13,32.219245,787.40006,726.48472,1,0
713,1,-2,-4,3,-15.435603,603.42565,449.94171,1,19
714,1,-2,-4,4,-9.9204949,609.58435,467.82853,1,19
715,1,-2,-4,5,-4.3989702,617.68623,486.16551,1,0
716,1,-2,-4,6,1.0729252,627.66714,505.09612,1,0
717,1,-2,-4,7,6.4530523,639.47199,524.79554,1,0
718,1,-2,-4,8,11.713227,653.06669,545.47891,1,0
719,1,-2,-4,9,16.8379,668.44956,567.41228,1,0
720,1,-2,-4,10,21.822133,685.66271,590.9277,1,0
721,1,-2,-4,11,26.669402,704.80451,616.44513,1,0
722,1,-2,-4,12,31.3896,726.04547,644.50461,1,0
723,1,-2,-4,13,35.997437,749.65023,675.81483,1,0
724,1,-2,-4,14,40.511308,776.01092,711.3284,1,19
725,1,-2,-3,3,-11.23586,559.51502,425.65274,1,19
726,1,-2,-3,4,-5.0701063,568.08954,443.03709,1,0
727,1,-2,-3,5,0.93206214,578.6409,460.68998,1,0
728,1,-2,-3,6,6.7201927,591.01386,478.73511,1,0
729,1,-2,-3,7,12.269057,605.07919,497.32482,1,0
730,1,-2,-3,8,17.57315,620.74636,516.64503,1,0
731,1,-2,-3,9,22.640928,637.97221,536.92216,1,0
732,1,-2,-3,10,27.489862,656.76752,558.43351,1,0
733,1,-2,-3,11,32.142702,677.20381,581.52248,1,0
734,1,-2,-3,12,36.624915,699.42276,606.62126,1,0
735,1,-2,-3,13,40.963117,723.6507,634.28457,1,19
736,1,-2,-3,14,45.184249,750.22203,665.24096,1,19
737,1,-2,-2,2,-10.375194,511.77504,384.77894,1,19
738,1,-2,-2,3,-3.3580349,521.69831,401.94909,1,0
739,1,-2,-2,4,3.261894,533.74382,419.12201,1,0
740,1,-2,-2,5,9.4490394,547.60291,436.38961,1,0
741,1,-2,-2,6,15.210428,563.02666,453.87014,1,0
742,1,-2,-2,7,20.577899,579.83615,471.70817,1,0
743,1,-2,-2,8,25.594967,597.9226,490.07631,1,0
744,1,-2,-2,9,30.308544,617.24383,509.17935,1,0
745,1,-2,-2,10,34.764388,637.82096,529.26173,1,0
746,1,-2,-2,11,39.004991,659.73782,550.61919,1,1
747,1,-2,-2,12,43.068909,683.14467,573.61605,1,19
748,1,-2,-2,13,46.990877,708.26787,598.71074,1,19
749,1,-2,-1,0,-13.979909,455.8649,325.08299,1,19
750,1,-2,-1,1,-5.1733515,465.69483,343.05781,1,0
751,1,-2,-1,2,2.7611876,478.35719,360.73774,1,0
752,1,-2,-1,3,9.8128202,493.1588,378.1538,1,0
753,1,-2,-1,4,16.07381,509.56607,395.37924,1,0
754,1,-2,-1,5,21.669739,527.21058,412.51948,1,0
755,1,-2,-1,6,26.723677,545.8619,429.70421,1,0
756,1,-2,-1,7,31.342646,565.39606,447.08366,1,0
757,1,-2,-1,8,35.61504,585.77047,464.8286,1,0
758,1,-2,-1,9,39.612382,607.0071,483.13376,1,3
759,1,-2,-1,10,43.392317,629.18312,502.22431,1,19
760,1,-2,-1,11,47.001597,652.42811,522.36589,1,19
761,1,-2,0,0,10.329342,422.51187,298.59684,1,0
762,1,-2,0,1,17.797725,440.32692,317.68971,1,0
763,1,-2,0,2,23.792206,459.48733,336.13577,1,0
764,1,-2,0,3,28.801201,479.40825,354.03247,1,0
765,1,-2,0,4,33.141082,499.81012,371.51255,1,0
766,1,-2,0,5,37.015583,520.5794,388.72417,1,0
767,1,-2,0,6,40.558795,541.69682,405.82403,1,19
768,1,-2,0,7,43.861717,563.20126,422.97683,1,19
769,1,-2,0,8,46.988192,585.17227,440.35805,1,19
770,1,-2,1,1,48.731012,439.43346,292.25033,1,19
771,1,-1,-7,4,-16.302423,739.4062,607.56344,1,19
772,1,-1,-7,5,-11.626424,742.29864,632.55653,1,19
773,1,-1,-7,6,-6.7710576,747.07621,659.52346,1,1
774,1,-1,-7,7,-1.7648578,753.81998,688.93442,1,0
775,1,-1,-7,8,3.3651236,762.63797,721.39763,1,0
776,1,-1,-7,9,8.5950799,773.67737,757.71744,1,0
777,1,-1,-6,5,-12.127959,680.20288,591.35659,1,19
778,1,-1,-6,6,-6.7798461,685.33574,615.12708,1,1
779,1,-1,-6,7,-1.3290117,692.36623,640.65058,1,0
780,1,-1,-6,8,4.1840449,701.34441,668.34433,1,0
781,1,-1,-6,9,9.7252037,712.34263,698.74772,1,0
782,1,-1,-6,10,15.268387,725.46882,732.57116,1,0
783,1,-1,-5,5,-11.227838,626.17755,557.67909,1,19
784,1,-1,-5,6,-5.2753441,632.43751,579.26302,1,0
785,1,-1,-5,7,0.69060098,640.63217,602.1295,1,0
786,1,-1,-5,8,6.6168304,650.7516,626.58601,1,0
787,1,-1,-5,9,12.46368,662.80177,653.02484,1,0
788,1,-1,-5,10,18.205491,676.81784,681.9525,1,0
789,1,-1,-5,11,23.829863,692.87971,714.0332,1,0
790,1,-1,-5,12,29.336227,711.13125,750.15506,1,0
791,1,-1,-4,4,-15.021679,572.25281,509.39337,1,19
792,1,-1,-4,5,-8.3147511,578.40835,528.67943,1,19
793,1,-1,-4,6,-1.6786018,586.65853,548.70605,1,0
794,1,-1,-4,7,4.8066745,596.90374,569.66604,1,0
795,1,-1,-4,8,11.087893,609.05095,591.80344,1,0
796,1,-1,-4,9,17.136933,623.03056,615.42658,1,0
797,1,-1,-4,10,22.946428,638.8111,640.92651,1,0
798,1,-1,-4,11,28.524724,656.41275,668.80414,1,0
799,1,-1,-4,12,33.891261,675.92148,699.71133,1,0
800,1,-1,-4,13,39.072969,697.50702,734.5143,1,1
801,1,-1,-3,4,-10.006675,527.73382,484.05969,1,19
802,1,-1,-3,5,-2.3962585,536.85103,502.45156,1,0
803,1,-1,-3,6,4.8468994,548.14427,521.33594,1,0
804,1,-1,-3,7,11.667011,561.37737,540.88117,1,0
805,1,-1,-3,8,18.054999,576.35444,561.29922,1,0
806,1,-1,-3,9,24.032701,592.9363,582.85255,1,0
807,1,-1,-3,10,29.639432,611.04878,605.86552,1,0
808,1,-1,-3,11,34.922482,630.68733,630.74258,1,0
809,1,-1,-3,12,39.93127,651.92214,657.99617,1,3
810,1,-1,-3,13,44.714252,674.90713,688.28934,1,19
811,1,-1,-2,3,-9.2383054,478.99791,442.22393,1,19
812,1,-1,-2,4,-0.24334958,490.10662,459.83247,1,0
813,1,-1,-2,5,7.9076259,503.59941,477.59548,1,0
814,1,-1,-2,6,15.229333,518.99825,495.64318,1,0
815,1,-1,-2,7,21.808201,535.94379,514.1414,1,0
816,1,-1,-2,8,27.755281,554.19608,533.29014,1,0
817,1,-1,-2,9,33.180858,573.62021,553.32691,1,0
818,1,-1,-2,10,38.183755,594.17068,574.53495,1,1
819,1,-1,-2,11,42.848527,615.88002,597.25723,1,19
820,1,-1,-2,12,47.246232,638.85417,621.91778,1,19
821,1,-1,-1,1,-15.595363,420.66233,382.98485,1,19
822,1,-1,-1,2,-2.8421968,432.24078,400.75844,1,0
823,1,-1,-1,3,7.7266031,447.28872,418.31779,1,0
824,1,-1,-1,4,16.39189,464.57779,435.72689,1,0
825,1,-1,-1,5,23.590306,483.31456,453.10434,1,0
826,1,-1,-1,6,29.706673,503.04095,470.60104,1,0
827,1,-1,-1,7,35.032464,523.51925,488.39054,1,0
828,1,-1,-1,8,39.778323,544.6521,506.6679,1,3
829,1,-1,-1,9,44.095444,566.43498,525.65397,1,19
830,1,-1,-1,10,48.093545,588.93048,545.60359,1,19
831,1,-1,0,3,34.344674,436.51712,393.87432,1,0
832,1,-1,0,4,39.102782,458.8797,411.30661,1,1
833,1,-1,0,5,43.103077,481.23959,428.54959,1,19
834,1,-1,0,6,46.636423,503.61854,445.77826,1,19
835,1,0,-8,5,-12.339141,783.27997,748.61185,1,19
836,1,0,-7,5,-14.32254,709.38302,688.1823,1,19
837,1,0,-7,6,-8.7562534,710.86231,718.60857,1,19
838,1,0,-7,7,-2.9727287,714.00931,752.24253,1,0
839,1,0,-6,5,-15.235865,646.56991,642.63843,1,19
840,1,0,-6,6,-8.990908,648.5029,669.17413,1,19
841,1,0,-6,7,-2.5824946,652.18397,697.99209,1,0
842,1,0,-6,8,3.9270597,657.61718,729.6387,1,0
843,1,0,-6,9,10.483552,664.80073,764.83941,1,0
844,1,0,-5,5,-14.645165,590.78987,606.25044,1,19
845,1,0,-5,6,-7.5015191,593.95361,630.12957,1,3
846,1,0,-5,7,-0.31297802,599.08655,655.66083,1,0
847,1,0,-5,8,6.8252833,606.14749,683.22835,1,0
848,1,0,-5,9,13.840454,615.0837,713.33628,1,0
849,1,0,-5,10,20.685371,625.8422,746.65395,1,0
850,1,0,-4,5,-11.710891,540.14166,575.62531,1,19
851,1,0,-4,6,-3.4339683,545.56986,597.56436,1,0
852,1,0,-4,7,4.6216995,553.26931,620.67674,1,0
853,1,0,-4,8,12.342411,563.0869,645.25603,1,0
854,1,0,-4,9,19.668962,574.86474,671.68663,1,0
855,1,0,-4,10,26.587936,588.46408,700.46928,1,0
856,1,0,-4,11,33.119192,603.78362,732.25989,1,0
857,1,0,-4,12,39.304082,620.77265,767.93065,1,1
858,1,0,-3,4,-14.889477,488.27002,528.66293,1,19
859,1,0,-3,5,-4.8223669,494.69702,548.45867,1,0
860,1,0,-3,6,4.6317391,503.95953,568.85165,1,0
861,1,0,-3,7,13.318273,515.67454,590.03709,1,0
862,1,0,-3,8,21.213288,529.47408,612.27537,1,0
863,1,0,-3,9,28.374225,545.05395,635.89677,1,0
864,1,0,-3,10,34.896858,562.19486,661.31373,1,0
865,1,0,-3,11,40.887491,580.76694,689.04428,1,19
866,1,0,-3,12,46.448602,600.72763,719.75105,1,19
867,1,0,-2,3,-15.932679,436.65024,485.54655,1,19
868,1,0,-2,4,-2.6895139,445.38081,504.13703,1,0
869,1,0,-2,5,8.78466,457.78504,522.87537,1,0
870,1,0,-2,6,18.481711,472.89446,541.92922,1,0
871,1,0,-2,7,26.673096,489.95246,561.51964,1,0
872,1,0,-2,8,33.68442,508.44948,581.90751,1,0
873,1,0,-2,9,39.801697,528.08097,603.39438,1,3
874,1,0,-2,10,45.250677,548.69519,626.33386,1,19
875,1,0,-1,5,31.197665,438.26929,497.17747,1,0
876,1,0,-1,6,38.153691,459.59197,515.19075,1,1
877,1,0,-1,7,43.776058,481.41051,533.63015,1,19
878,1,0,-1,8,48.555869,503.58723,552.73202,1,19
879,1,1,-7,5,-16.181247,678.08251,754.83848,1,19
880,1,1,-6,6,-10.081719,610.88635,734.06426,1,19
881,1,1,-5,6,-8.4251098,553.73364,690.40534,1,19
882,1,1,-5,7,0.58997031,553.39196,720.64999,1,0
883,1,1,-5,8,9.6033278,554.68678,753.84229,1,0
884,1,1,-4,5,-14.148024,501.1063,629.72912,1,19
885,1,1,-4,6,-3.3119447,501.15541,655.14235,1,0
886,1,1,-4,7,7.270903,503.74836,682.18781,1,0
