h,k,l,Iobs,sigma_I,Icalc,Fc_real_e,Fc_imag_e,d_A,in_final_refinement,cv_work_flag
6,-3,2,91.83409091,3.353386225,214.928278,298.6780319,14.53500608,5.13407384,1,0
6,-3,3,229.79625,7.910333146,116.629187,217.3456675,35.83084828,4.22346617,1,1
6,-3,4,2.314583333,0.5054012089,6.581501469,16.41747678,49.68568371,3.50427970,1,1
6,-3,5,16.48958333,0.8557472959,18.13996346,70.85771826,50.26156256,2.96103238,1,1
6,-3,6,20.965,0.9844801752,23.63085003,91.49005752,38.22389471,2.54885263,1,1
6,-3,7,0.11,0.6676950402,1.728513385,18.04457456,19.83765768,2.23024704,1,1
6,-3,8,4.517619048,0.7357558934,6.888053597,-53.42401569,3.408039662,1.97868779,1,1
6,-3,9,2.248181818,0.8205318823,1.324269393,-22.9661094,-4.849068464,1.77602039,1,1
6,-3,10,0.5894736842,0.8487233184,0.5938003522,15.35361105,-3.36367196,1.60976499,1,1
6,-3,11,0.7954166667,0.7904462084,1.748356529,26.53041453,4.850987435,1.47119773,1,1
6,-3,12,3.864285714,1.03006185,5.661936149,46.34083729,14.42729931,1.35409536,1,1
6,-3,13,4.178695652,0.9651071226,4.99971662,40.71140715,20.55938659,1.25392662,1,1
6,-3,14,3.6545,1.47198496,6.948075721,49.4721522,21.05274916,1.16732744,1,1
6,-3,15,3.537391304,1.087595204,6.036934015,47.25204076,16.69972434,1.09175516,1,1
6,-3,16,-1.928,1.285564713,0.7750111147,14.79095254,10.18170978,1.02525624,1,1
6,-3,17,0.3304545455,1.12816548,0.08317910111,-3.925743554,4.381185433,0.96630732,0,1
6,-3,18,1.826086957,1.137458448,0.06023957641,-4.893231433,1.057667285,0.91370436,0,0
6,-3,19,0.7622727273,1.188881689,0.0006063363706,-0.2863651201,0.4126235899,0.86648403,0,1
6,-3,20,-0.12625,1.185436877,0.005612164606,-0.3374596762,1.490313367,0.82386695,0,1
6,-3,21,-0.9336363636,1.257436721,0.0236334185,0.9966889197,2.973075268,0.78521613,0,1
6,-3,22,0.9452941176,1.567930004,0.1027533589,5.265837021,3.875690981,0.75000613,0,0
6,-3,23,1.195555556,2.295463589,0.09792901595,5.090385751,3.851084175,0.71779982,0,1
6,-2,0,18.09608696,0.7667860651,13.26988033,-68.85147126,27.93460448,6.41396934,1,1
6,-2,1,44.44,1.163939882,3.773266798,33.15847065,21.68788993,5.98336610,1,1
6,-2,2,7.9975,0.3929977236,0.4823700536,-12.83651853,5.992615116,5.07632169,1,1
6,-2,3,1.417608696,0.3925726106,3.381243651,35.6628028,-11.61524755,4.19113981,1,1
6,-2,4,7.135416667,0.4456354494,5.541720089,42.14546367,-23.00792838,3.48574869,1,1
6,-2,5,9.8875,0.4709189635,6.071495295,-44.42193342,-23.50972199,2.94982725,1,1
6,-2,6,8.690416667,0.471111367,12.293267,-70.14524473,-13.93545062,2.54169515,1,1
6,-2,7,-0.2081818182,0.4721132681,0.3246515041,-11.61788792,0.3071025203,2.22544735,1,1
6,-2,8,22.9247619,0.8535524671,21.35923279,93.45865768,12.32400454,1.97533363,1,1
6,-2,9,14.32026316,0.8886980013,15.51601123,78.47988126,17.21240738,1.77359371,1,1
6,-2,10,7.082564103,0.6657812167,5.724976461,46.72795568,14.08353401,1.60795734,1,1
6,-2,11,0.9595454545,0.5755724198,0.5059648029,13.29316374,5.81342575,1.46981747,1,1
6,-2,12,0.51425,0.6449192294,0.4593177347,-13.49700051,-2.987945655,1.35301893,1,1
6,-2,13,1.646595745,0.6447963172,1.563520666,-24.06164585,-8.457667407,1.25307169,1,1
6,-2,14,1.344545455,0.7052859506,2.375622829,-30.09467526,-9.092661657,1.16663759,1,1
6,-2,15,1.652222222,0.7688278425,1.580808927,-24.9615152,-5.883059771,1.09119075,1,1
6,-2,16,-0.01047619048,0.7763111212,0.007602972658,1.277627894,-1.237273472,1.02478877,1,1
6,-2,17,0.735952381,0.8077582989,0.30324142,10.95396952,2.484476835,0.96591590,0,1
6,-2,18,1.166444444,0.8366054037,0.4214514425,12.61746186,4.017762719,0.91337343,0,1
6,-2,19,0.4456818182,0.8527789103,0.2134323729,8.77534617,3.433768915,0.86620178,0,1
6,-2,20,0.1306666667,0.8706483465,0.06799380258,5.043017845,1.690104108,0.82362432,0,1
6,-2,21,-1.380454545,0.8951507813,0.000586352028,0.4866482806,-0.08439356828,0.78500606,0,1
6,-2,22,1.727435897,0.9883683659,0.0271581455,-3.159466467,-1.147511222,0.74982307,0,1
6,-2,23,-0.7185,1.427218449,0.0139691423,-2.008438641,-1.333403872,0.71763934,0,1
6,-1,0,17.12208333,0.7436669767,66.23370689,-165.5204386,-12.61690485,6.09572054,1,1
6,-1,1,2.821304348,0.3012475844,1.649288621,25.45776725,-6.170928109,5.72252752,1,1
6,-1,2,92.73547619,2.460686732,65.21351686,164.4099099,10.05676251,4.91409895,1,1
6,-1,3,64.36886364,1.710319116,35.47364549,118.133672,28.33845464,4.09844009,1,1
6,-1,4,8.7525,0.4409815876,6.966593518,35.74902291,40.25448656,3.43187126,1,1
6,-1,5,24.35617021,0.7566033135,29.86499338,103.7297902,40.80822811,2.91696001,1,1
6,-1,6,21.65534884,0.7493178798,19.98979245,85.91577726,30.57993144,2.52057917,1,1
6,-1,7,-0.08357142857,0.4653463762,0.7176315797,8.671320941,14.94574241,2.21123209,1,1
6,-1,8,1.130714286,0.5885885786,0.5232858823,-14.71965707,1.020864971,1.96537255,1,1
6,-1,9,1.017777778,0.7083841563,0.4919506068,-13.04164908,-5.881239186,1.76637295,1,1
6,-1,10,1.235952381,0.564704235,0.1782805193,-7.382555092,-4.435154689,1.60257072,1,0
6,-1,11,-0.19075,0.696907674,0.01833428695,-0.12562909,2.75900445,1.46569989,1,1
6,-1,12,2.779555556,0.6829205668,3.220309214,34.88160874,11.0935515,1.34980496,1,0
6,-1,13,2.793617021,0.6678149271,4.127430839,38.03210934,16.45465221,1.25051735,1,1
6,-1,14,3.569512195,0.7460488028,5.296205852,43.7643844,16.97464481,1.16457538,1,1
6,-1,15,2.212857143,0.896695915,3.234414194,34.16943434,13.34584492,1.08950275,1,1
6,-1,16,0.5194871795,0.7888156803,0.6588684402,14.56500289,7.872712622,1.02339017,1,1
6,-1,17,-0.2822222222,0.7691926824,0.06673562768,-4.316025713,3.022738091,0.96474450,0,1
6,-1,18,1.446097561,0.8440750916,0.08979845544,-6.105207399,0.294346856,0.91238278,0,1
6,-1,19,0.02777777778,0.83099405,5.442741952e-05,-0.001502276448,-0.1504725834,0.86535670,0,1
6,-1,21,-0.3086363636,0.8923571546,0.01377233212,0.9368257739,2.202786245,0.78437688,0,1
6,-1,22,0.5347222222,1.147486521,0.04966808506,3.388306634,3.030434966,0.74927469,0,1
6,-1,23,0.42,1.461853318,0.08431432172,5.074764151,3.053738678,0.71715855,0,1
6,0,0,335.0208333,16.24064451,500.7749193,456.2830304,12.27567537,5.65658926,1,1
6,0,1,32.29904762,1.323828623,17.46391538,-84.85074304,8.131783086,5.35460105,1,1
6,0,2,551.3873684,21.24663724,155.8547706,-254.6322294,-2.241464193,4.67517687,1,1
6,0,3,68.64380952,2.62798212,33.39614459,-117.067934,-13.76217453,3.95673225,1,1
6,0,4,85.21,3.092865716,37.6420398,123.3709181,-20.9856767,3.34737312,1,1
6,0,5,6.212083333,0.6074113459,3.097277711,-29.22407032,-20.84611683,2.86454102,1,1
6,0,6,12.21409091,0.7759694017,13.42863599,-73.42164763,-14.0063692,2.48652595,1,1
6,0,7,0.6909090909,0.6227289317,0.09611224755,4.730756553,-4.196064997,2.18813355,1,1
6,0,8,1.063157895,0.946565059,1.731297958,-26.54801353,3.937107917,1.94910047,1,1
6,0,9,2.2715,0.8133553878,1.61823631,24.93280234,7.184321535,1.75453187,1,1
6,0,10,1.608571429,1.05127616,2.603812653,32.51661149,5.096389414,1.59371208,1,1
6,0,11,3.055263158,0.9094002773,3.593031921,38.66257495,-0.261200922,1.45891350,1,1
6,0,12,3.830454545,0.9013951537,2.553447502,-32.08358557,-5.743916453,1.34449887,1,1
6,0,13,1.706818182,0.9361095198,2.015395849,-27.58128674,-8.818614799,1.24629462,1,1
6,0,14,3.197142857,1.225919119,3.231350526,-35.64021911,-8.611734874,1.16116251,1,0
6,0,15,0.14,1.21710355,1.507927176,-24.33561354,-5.928191971,1.08670673,1,1
6,0,16,-1.918571429,1.092612588,0.2242408416,-9.339193189,-2.464497752,1.02107184,1,1
6,0,17,1.683181818,1.12655439,0.8572604653,18.88433493,0.2020287207,0.96280159,0,1
6,0,18,1.215454545,1.146494207,0.3361815593,11.75525816,1.296363695,0.91073885,0,1
6,0,19,1.939565217,1.206781477,0.04750046581,-4.340886177,0.9586646956,0.86395370,0,1
6,0,20,1.941428571,1.27658123,0.02479614041,-3.210229977,-0.1036024727,0.82169100,0,1
6,0,21,-0.9345454545,1.28044793,0.006561917493,1.216788073,-1.11780127,0.78333160,0,1
6,0,23,1.624,1.929461324,0.04916829029,-4.258146962,-1.524600037,0.71635936,0,1
7,-3,0,23.13583333,0.9340906526,9.217230849,61.62928026,-6.050993841,5.57962528,1,1
7,-3,1,23.51833333,0.6728676453,29.76799772,111.0839518,-6.721752504,5.28917916,1,1
7,-3,2,72.65934783,1.863765587,46.51370441,-138.8554997,-8.422818141,4.63144229,1,0
7,-3,3,184.6836957,4.609541088,83.34442404,-185.92346,-10.36807871,3.93011467,1,1
7,-3,4,8.422708333,0.4639046372,6.844878099,-52.07411387,-11.66464325,3.33121034,1,1
7,-3,5,1.889375,0.4340242793,1.482392945,21.89588403,-11.71803822,2.85439231,1,1
7,-3,6,1.09025,0.4387967942,1.532947358,22.97759152,-10.47880507,2.47987944,1,1
7,-3,7,-0.7946511628,0.4502177227,0.2624651289,-6.184839199,-8.422889403,2.18360011,1,1
7,-3,8,0.275,0.5640152793,0.3319595668,9.923459192,-6.29563914,1.94589429,1,1
7,-3,9,2.807380952,0.5435353429,3.257508141,-36.50476174,-4.761545002,1.75219210,1,1
7,-3,10,2.922,0.6303647906,2.471180124,-31.79684442,-4.133133637,1.59195791,1,1
7,-3,11,1.472195122,0.6071958445,0.5985853701,-15.18542906,-4.294320464,1.45756750,1,1
7,-3,12,0.2121428571,0.6321888603,0.3045444199,-10.16948567,-4.82553015,1.34344514,1,1
7,-3,13,-0.5723913043,0.6488883908,0.08668588933,-2.932017963,-5.241040029,1.24545520,1,0
7,-3,14,0.4,0.7544120738,0.1547470268,-6.101742343,-5.210610859,1.16048354,1,1
7,-3,15,0.6407142857,0.7486330703,0.3754385647,-11.59360631,-4.667721766,1.08615011,1,1
7,-3,16,-0.4752380952,0.7622642009,0.03870726023,1.350857868,-3.778775556,1.02061007,1,1
7,-3,17,-0.1675555556,0.8465286905,0.07651417421,-4.888051899,-2.817851566,0.96241442,0,1
7,-3,18,0.4040909091,1.034466767,0.09845600712,-6.071200147,-2.025501724,0.91041113,0,1
7,-3,19,2.486744186,0.8564744986,0.04880387184,-4.242403514,-1.518755667,0.86367392,0,1
7,-3,20,0.2593181818,0.9432052208,0.008582540033,-1.391108681,-1.278882096,0.82145029,0,1
7,-3,21,-1.771627907,0.9102683859,0.004843097566,-0.7572900826,-1.200607432,0.78312304,0,1
7,-3,22,0.2102702703,1.075999325,0.005340364784,-0.9324284057,-1.16293133,0.74818154,0,1
7,-3,23,0.1147058824,1.510922517,0.003967399829,0.6901988975,-1.083624613,0.71619984,0,1
7,-2,0,98.18869565,3.49876319,118.6087937,221.8783867,10.79702994,5.43467517,1,1
7,-2,1,19.50325581,0.6275534319,5.012328171,-45.34365933,5.413555198,5.16522145,1,0
7,-2,2,22.75046512,0.7225252049,0.9684431306,-18.32492842,-8.192246973,4.54753334,1,1
7,-2,3,27.03404762,0.8413997017,21.11196244,-90.68152496,-23.67249929,3.87845231,1,1
7,-2,4,83.84382979,2.130557197,37.1746186,-119.6147965,-34.0384234,3.29957493,1,1
7,-2,5,30.46895833,0.8808327174,30.22036368,-106.5230791,-35.0123479,2.83441436,1,1
7,-2,6,15.86317073,0.6429528336,13.95584445,-71.31209033,-26.84855545,2.46674478,1,1
7,-2,7,2.857954545,0.4690026454,1.282362352,-18.51677528,-13.80758722,2.17461711,1,1
7,-2,8,4.057631579,0.5440079028,4.578230441,-43.60819075,-1.753720532,1.93952910,1,1
7,-2,9,1.06195122,0.6457606802,0.8735060534,18.46721004,4.730747308,1.74754051,1,1
7,-2,10,0.08547619048,0.5688381094,0.2039783468,8.182534662,4.232055726,1.58846689,1,1
7,-2,11,-0.08825,0.7866943895,0.004629067181,-0.01558866125,-1.387680511,1.45488664,1,1
7,-2,12,0.6245238095,0.6569924261,0.6604899811,-14.27339374,-8.429933472,1.34134510,1,1
7,-2,13,1.892888889,0.6777108528,1.944531056,-25.10020341,-13.37879634,1.24378143,1,1
7,-2,14,0.4155,0.7361539836,2.72687821,-30.43894329,-14.4213296,1.15912914,1,1
7,-2,15,0.6802272727,0.7578184786,1.212005193,-19.07337667,-11.85137083,1.08503943,1,1
7,-2,16,1.426428571,0.8034114126,1.188697839,-20.96465207,-7.418567466,1.01968839,1,1
7,-2,17,0.6775,0.7756331058,0.02758792595,-1.15939543,-3.183334824,0.96164147,0,1
7,-2,18,0.7917073171,0.8309282525,0.02096468305,2.903690951,-0.5392867516,0.90975674,0,1
7,-2,19,-0.5373809524,0.8592976223,0.0001395866992,-0.149805749,0.1887659514,0.86311517,0,0
7,-2,20,-0.4279069767,0.9352812428,0.007059883988,-1.653992868,-0.4489286734,0.82096950,0,1
7,-2,21,-0.3456521739,0.8829184507,0.008011832345,-0.9686607183,-1.547572007,0.78270643,0,1
7,-2,22,0.4691891892,1.125719548,0.01908020717,-1.548759346,-2.353628917,0.74781822,0,1
7,-2,23,-0.3111764706,1.493074902,0.07648109425,-5.04144978,-2.530486154,0.71588113,0,1
7,-1,0,2.592083333,0.4942121454,1.12865182,-17.62486119,-12.60691091,5.17573065,1,1
7,-1,1,3.686666667,0.3296319233,5.638301953,-47.59042686,-8.996585366,4.94139112,1,1
7,-1,2,33.97341463,1.022217295,0.5007447158,14.43339606,0.09699641265,4.39254769,1,1
7,-1,3,8.355952381,0.5256060116,3.735725275,38.0381318,10.36003437,3.78095925,1,1
7,-1,4,0.3215217391,0.3634586275,0.8410206789,-7.580957282,17.10062941,3.23891719,1,1
7,-1,5,14.86583333,0.5679624049,5.325476764,43.67711944,17.54842335,2.79568544,1,1
7,-1,6,15.694,0.6443516606,16.4091875,81.74204497,12.04982672,2.44108965,1,1
7,-1,7,22.84130435,0.7909836904,14.22054052,76.83291546,3.617697476,2.15697878,1,1
7,-1,8,-0.8797142857,0.5393517651,0.4501074633,13.14988554,-3.787540765,1.92698391,1,1
7,-1,9,1.422439024,0.7267506014,1.364779142,-22.70364373,-7.235612281,1.73834740,1,1
7,-1,10,2.595681818,0.7277117687,3.594922073,-38.20001139,-6.033941185,1.58155320,1,1
7,-1,11,2.203846154,0.6222098536,2.043492508,-29.10993447,-1.672284082,1.44956899,1,1
7,-1,12,1.412142857,0.6231503242,0.3139763771,10.95320864,3.264279265,1.33717438,1,1
7,-1,13,0.3430952381,0.7091731365,0.863444613,17.80594408,6.494625496,1.24045403,1,1
7,-1,14,-0.007272727273,0.7183562959,1.387077878,22.97766243,7.008126039,1.15643453,1,1
7,-1,15,1.447,0.9159581784,1.238862744,22.09444169,5.220946653,1.08282824,1,1
7,-1,16,-0.8465116279,0.769336843,0.05066966702,3.894609359,2.431641221,1.01785250,1,1
7,-1,17,0.1425,0.8731518764,0.06803309063,-5.32022191,0.008081151143,0.96010114,0,1
7,-1,18,0.03404761905,0.8262028269,0.09700308617,-6.231164947,-1.237025213,0.90845220,0,0
7,-1,19,0.9151162791,1.033374702,0.008445995985,-1.407616331,-1.237954189,0.86200092,0,1
7,-1,20,-1.631395349,0.940864661,0.002232236395,0.8412026998,-0.4702007928,0.82001046,0,1
7,-1,21,-1.055813953,0.9128851973,0.00304864701,1.038745561,0.435180391,0.78187520,0,1
7,-1,22,-0.330625,1.074777321,0.0103721724,1.809862582,1.019650817,0.74709316,0,1
7,-1,23,2.2425,1.855074909,0.004671915795,0.8104858189,1.134389658,0.71524498,0,1
7,0,0,39.66583333,2.092500498,60.5145535,-155.7576698,30.27086192,4.84850508,1,1
7,0,1,77.06,2.733180287,30.134754,109.9161815,21.35056081,4.65426938,1,1
7,0,2,75.78136364,2.818359269,12.24452956,71.36418149,-1.195313147,4.18717557,1,1
7,0,3,21.64714286,1.049944249,7.696015457,49.80257655,-26.86246525,3.64759123,1,1
7,0,4,74.44045455,2.800003099,34.81897378,-111.9823704,-44.11585103,3.15389323,1,1
7,0,5,117.4666667,4.129700962,103.9535665,-202.8256024,-45.94709457,2.74045798,1,1
7,0,6,49.44263158,2.108731222,51.48776625,-142.6224861,-32.86416947,2.40406494,1,1
7,0,7,32.40541667,1.391450894,13.39781549,-73.69384186,-11.9712855,2.13130795,1,1
7,0,8,8.257222222,0.8586069323,4.926305127,44.71939535,7.052676368,1.90861434,1,1
7,0,9,1.720909091,0.7657399328,3.267244612,32.85084297,16.73746895,1.72482578,1,1
7,0,10,4.666666667,0.9581200177,6.811583266,51.10629611,14.90206651,1.57134986,1,1
7,0,11,2.071904762,0.8777358267,0.8636350866,18.34761622,4.761935471,1.44170072,1,1
7,0,12,-0.5104347826,1.00095221,0.4952082388,-12.23059376,-7.512754677,1.33099062,1,1
7,0,13,1.186818182,1.095462184,2.696969238,-29.34481403,-16.15371253,1.23551262,1,1
7,0,14,1.750454545,1.002214284,3.347377211,-32.53759847,-18.27468749,1.15242760,1,1
7,0,15,0.7559090909,1.224186214,3.587543197,-35.81954347,-14.4754854,1.07953666,1,1
7,0,16,0.9871428571,1.1008152,0.4284123568,-10.90026548,-7.708633269,1.01511716,1,0
7,0,17,0.7747826087,1.073357628,0.04167214982,-3.933895783,-1.364534025,0.95780446,0,1
7,0,18,-0.8016666667,1.091083814,0.04432741137,3.610333749,2.325443532,0.90650586,0,1
7,0,19,-0.9763636364,1.156348092,0.1492922189,7.324125864,2.910233668,0.86033761,0,1
7,0,20,0.133,1.30451284,0.04880055054,4.296486112,1.357730324,0.81857818,0,1
7,0,21,-0.5785714286,1.382065274,0.004104969446,-1.013717858,-0.8247594037,0.78063330,0,1
7,0,22,1.474375,1.538352279,0.07885796864,-5.191659837,-2.41973777,0.74600951,0,1
7,0,23,-1.26,2.52888535,0.03554496175,-2.507333248,-2.915747455,0.71429392,0,1
8,-4,0,3.641666667,0.6775630352,29.34373542,-110.4056981,-4.34694489,4.89875000,1,1
8,-4,1,242.6786364,8.741878214,137.0366584,-238.7065017,-5.711495983,4.69866005,1,1
8,-4,2,35.3925,1.370806484,3.713380556,-38.24729837,-9.059665662,4.21940957,1,1
8,-4,3,43.93347826,1.689979922,23.89564583,98.91172063,-12.57518352,3.66884123,1,1
8,-4,4,2.900416667,0.648632195,0.6757616727,8.620844145,-14.38152649,3.16759962,1,1
8,-4,5,1.1575,0.6396311352,6.180564216,-48.86519038,-13.54938906,2.74943553,1,1
8,-4,6,11.222,0.9769788556,17.99204059,-85.87545086,-10.53115753,2.41011884,1,1
8,-4,7,3.775454545,0.7822624329,1.687791343,-25.6076415,-6.81511767,2.13552282,1,1
8,-4,8,1.203529412,0.7936665385,0.06159245446,-3.030721605,-4.054621884,1.91163947,1,1
8,-4,9,1.790454545,0.9963647078,3.391817716,37.42844288,-3.203190591,1.72705748,1,1
8,-4,10,-0.364,1.061511683,0.4426902477,-12.92859964,-4.126786986,1.57303671,1,1
8,-4,11,2.319047619,0.8748454998,4.080375798,-40.78621012,-5.839946115,1.44300321,1,1
8,-4,12,-0.8433333333,1.015388111,0.3342874421,-9.3812821,-7.14633903,1.33201529,1,1
8,-4,13,2.608095238,1.004382799,2.256213375,-29.76142446,-7.276254803,1.23633209,1,1
8,-4,14,-0.04904761905,1.176137323,2.513443701,-31.74036772,-6.185039659,1.15309253,1,1
8,-4,15,1.000555556,1.409244101,0.2596425549,-9.405458348,-4.422707008,1.08008317,1,1
8,-4,16,0.246,1.092780284,0.1087553142,-6.146300356,-2.733147547,1.01557152,1,1
8,-4,17,-2.625454545,1.390958237,0.01289809793,1.62512742,-1.650802801,0.95818610,0,1
8,-4,18,-1.595652174,1.111771352,0.01154216654,-1.762862531,-1.301682086,0.90682938,0,1
8,-4,19,1.6145,1.286481636,0.005606192288,0.4568990143,-1.457282232,0.86061416,0,1
8,-4,20,-0.01157894737,1.474656916,0.007683458145,0.3865937392,-1.745625832,0.81881637,0,1
8,-4,21,-2.139473684,1.319549155,0.0168778753,-1.87858453,-1.868923653,0.78083987,0,1
8,-4,22,1.525882353,1.522607829,0.03566509655,-3.447860459,-1.717714463,0.74618979,0,1
8,-4,23,-2.108571429,2.294948757,0.05625285828,-4.643319446,-1.357683454,0.71445217,0,1
8,-3,0,17.04541667,0.8258767803,0.684192476,-16.68269516,-2.518438721,4.84850508,1,1
8,-3,1,0.828125,0.3766648218,2.5745497,-32.3757694,4.789369368,4.65426938,1,1
8,-3,2,78.71155556,2.045636404,79.7260413,180.64754,23.15353778,4.18717557,1,1
8,-3,3,387.3015556,9.701596315,187.8363822,276.1078857,43.7358104,3.64759123,1,1
8,-3,4,168.2095652,4.221471094,107.9971735,204.1853006,56.92140129,3.15389323,1,1
8,-3,5,10.53,0.5843333132,19.3420974,69.24219513,57.03245675,2.74045798,1,1
8,-3,6,15.5935,0.6455544613,18.09272016,74.30888712,44.78364507,2.40406494,1,1
8,-3,7,19.85023256,0.7815304638,11.63394701,64.38148246,26.36797446,2.13130795,1,1
8,-3,8,-0.07823529412,0.5258295473,0.4349659219,-9.065491667,9.938926162,1.90861434,1,0
8,-3,9,-0.3627906977,0.5097777859,0.0071809561,-0.7588240075,1.552992895,1.72482578,1,1
8,-3,10,2.311363636,0.5590114966,3.08957928,35.75207926,2.681941083,1.57134986,1,1
8,-3,11,5.319047619,0.661774696,5.431321723,46.4042133,10.31131308,1.44170072,1,1
8,-3,12,1.704666667,0.6247480785,2.30364817,24.31712877,19.15981543,1.33099062,1,1
8,-3,13,5.491521739,0.7666362922,7.486534966,50.12012916,24.55011231,1.23551262,1,1
8,-3,14,9.683953488,0.8177169143,10.73928623,62.229978,24.40196843,1.15242760,1,1
8,-3,15,5.521219512,0.8717854678,4.866425235,40.51921668,19.56642317,1.07953666,1,1
8,-3,16,0.9379545455,0.7461168759,0.5703658094,8.692805079,12.71742808,1.01511716,1,1
8,-3,17,0.667826087,0.7664052354,0.2400679485,7.430878142,6.682897362,0.95780446,0,1
8,-3,18,-0.2559090909,0.8958368782,0.2146243305,8.907279135,3.15495733,0.90650586,0,1
8,-3,19,0.104,0.8944501104,0.05541686871,4.222538052,2.286062764,0.86033761,0,1
8,-3,20,0.0695,0.9073525018,0.02884488,1.536070308,3.105037167,0.81857818,0,1
8,-3,21,-0.4002222222,1.009341544,0.08656190895,4.176867558,4.308993608,0.78063330,0,1
8,-3,22,0.1275,1.02548878,0.1365661761,5.691363522,4.942272206,0.74600951,0,1
8,-3,23,0.9738461538,2.16026338,0.1080280415,4.795457583,4.684881209,0.71429392,0,0
8,-2,0,136.5775,4.731309023,95.04871575,-198.6271158,-9.581796743,4.70656676,1,1
8,-2,1,15.60604167,0.5690550475,5.732120541,47.74189837,-10.27283656,4.52828506,1,1
8,-2,2,37.09622222,1.052351793,30.86395561,-112.688606,-11.91940258,4.09473289,1,1
8,-2,3,40.58209302,1.161201658,24.78573378,-100.6469558,-13.49706022,3.58599039,1,1
8,-2,4,2.204782609,0.4105677393,1.636551643,-22.02604552,-13.99044065,3.11381756,1,1
8,-2,5,1.474583333,0.427369693,0.5735307174,-8.376664865,-12.9786774,2.71404397,1,1
8,-2,6,12.03578947,0.6171281664,10.00727718,-63.60610183,-10.85086812,2.38617336,1,1
8,-2,7,28.13953488,0.934278932,21.6405677,-94.50109441,-8.543589374,2.11881154,1,1
8,-2,8,0.7017948718,0.4931668518,0.1204329552,1.13936283,-6.986227876,1.89962439,1,1
8,-2,9,1.462857143,0.537716681,1.982988517,-27.95462275,-6.599356318,1.71818223,1,1
8,-2,10,-0.01173913043,0.5486342555,0.3475021689,-9.68325223,-7.128194896,1.56632169,1,1
8,-2,11,0.6476315789,0.6341573465,0.3147218173,-8.309186529,-7.867391842,1.43781434,1,1
8,-2,12,0.5427272727,0.6061030004,0.6588508328,-14.43926797,-8.10056346,1.32793074,1,1
8,-2,13,1.953636364,0.8192206818,2.148687631,-28.94829301,-7.479776379,1.23306396,1,1
8,-2,14,1.465853659,0.7298812988,2.774435929,-33.41426172,-6.146322578,1.15043970,1,1
8,-2,15,2.884473684,0.794348415,1.218300611,-22.04451754,-4.572429479,1.07790208,1,1
8,-2,16,-0.4036170213,0.7598840182,0.3342393818,11.33221199,-3.261838667,1.01375774,1,1
8,-2,17,-0.2688636364,0.8500612598,0.01959677329,-1.384790573,-2.497097196,0.95666229,0,1
